Total_votes,hate_speech,offensive_language,neither,class,comments
3,0,2,1,1,rugbysocklad lads lads fuck yeah love scally lad action hot trainers
3,0,3,0,1,savage_twotone next year bitches gon na like got ta promise wont expose
3,0,3,0,1,scallynikelad sleazytwinks hot rt opcinjen lick bitch fuck yeah eat trainer u dirty fucker
3,0,3,0,1,sierrabernia tg_cincokilby yall think celebrity pussy different locals yeah meghan goods
6,0,2,4,2,sleepy_yongguk saw ajumma walk beginning saying wow trash cant even listen lmaoo
3,0,3,0,1,sniffsockslad need sox fuck yeah love kinky scally lad w rank sox sneaks
3,1,2,0,1,snoleezey dont ever expose females like thats childish bitch nigga shiiii
3,0,3,0,1,socass_ sexilexi socass_ yasss trys new things bestfriend bitch love
3,1,0,2,2,socass_ dude remember wop video sexilexi omg find
3,0,2,1,1,soxandjox thick raw fuck damn man pussy getting workout
3,0,0,3,2,soxdawg rawr rt skinrubberboi sexy french scally love frenchscally sexy scally woof woof
3,0,3,0,1,splurgb_ nothin life free bitches need write ya panties
3,0,3,0,1,stephencdo currieburry one bitches want burrito u catch potosino huh haha
3,1,2,0,1,talibanshawtyy niggas whole hoes cuz couldnt said better
3,0,3,0,1,theaveragerocks hardcore way eat mac cheese boil water snort cheese powder drink boiling water fuck bitches
3,0,3,0,1,thebravebird yourenotmytype fade perpetually fresher thats real ass bitch rite
3,0,3,0,1,thejudyann annoying bitch love judyanns pretty
3,0,3,0,1,thotmouths lmao bitch got huggies
3,0,3,0,1,trestiffer hi bitch bitch bye bitch
3,0,3,0,1,trutherbot look like bitch el_capacitor
3,0,3,0,1,whoiscoreyking chase money hoes
3,0,3,0,1,whooligan__ cant stand dont know want ass nigga bitch
3,0,3,0,1,wiganzlad markycrumb gmail_shorts im way love chavhot sexy scally fucker
3,1,2,0,1,witmyrudeass newly gay bitches dont kno shit works
3,0,3,0,1,witmyrudeass bitch dont want real job become strippers lol lol
3,0,3,0,1,wodaeeex awww meat meat feelinsi ainn n feelings bitch
3,0,2,1,1,wodaeeex want snake bites industrial piercin amp tattoodem hoe accessories dea
3,0,0,3,2,worldtraveis baby albino meeeesh
3,0,3,0,1,worldwarzee_ hoes aint loyal
3,1,2,0,1,xoxoclauudia yassssss ordered chinese bitch ate tacos fat fuck
3,0,3,0,1,zmbiedance made bitch lunch elizabethbatman bitches love lunch
6,2,4,0,1,brainer soon bitch gets rich political power views change political whores
3,0,3,0,1,pussy day keeps devil away doperthanyola
3,0,3,0,1,aint bitch mean
3,0,3,0,1,bitches want baby dont want children
3,0,2,1,1,bitch must lost
3,0,3,0,1,baby like left side bitch cant cuz street side twitter said aint real
6,0,1,5,2,bae sounds like ghetto word use something else
3,1,2,0,1,batter wee cunt jewis cos fucked ex emma isnt battering girls ive nailedive moved onstop pussy n urself
3,0,3,0,1,bleed hoe alexa
3,0,3,0,1,boolin bando wit bitches
3,0,0,3,2,brownies brownie love movie
3,0,3,0,1,need bad bitch thats hotter might realist shit partynextdoor ever said thats feelin everyday
3,1,2,0,1,way punch bitches
3,0,3,0,1,caesar home rt naewoodster mjayskillz much bitch looks like lets start ape shit
3,0,1,2,2,chinese maverick communicating comrade u know giving imperialist yanks birdie
3,0,3,0,1,dad say hi snapchat dad duces bitch
6,0,5,1,1,believe hoes fact loyal disagree believe fact loyalest bunchthese hoes
3,0,3,0,1,dont know ugly bitches dont know broke niggaskevin_gates
3,0,3,0,1,dont make make fall live nigga like meee birds amp favorite songs weeknd
3,2,1,0,0,dont worry nigga see worry nigga dont see dats da nigga fuckin yo bitch
3,0,3,0,1,dont ever give pussy away keep tight alright
3,0,3,0,1,dropped stack cause bitch im poloboy song called dope download mixtape
3,0,3,0,1,dumb bitches dumb things
3,1,2,0,1,eat pussy like real nigga hungry
3,1,2,0,1,eff lets go cripple
3,0,2,1,1,everything look better bitch next
3,0,3,0,1,facto shaunasayomi cares hoe ass looks like
3,0,3,0,1,every bad bitch nigga tired fucking
3,0,3,0,1,foreign chick lie man bitch beautiful
3,1,2,0,1,fresh nigga kno need clean bitch kno im working cuz wan na see team rich
3,0,3,0,1,fuck make rules suck dragon balls bitch call goku
3,0,0,3,2,generate ascii boxes nodejs see ability bring flappybird node via ascii tubes bird _
3,0,3,0,1,get shit bitch fine bear
3,1,2,0,1,get ass back detroit ya fuckin wigger
3,0,3,0,1,girls dated okay aint mad yo unless stabbed heart love hoe
3,0,3,0,1,know twitter password bitch please
3,0,3,0,1,seen shows seen hoes wasnt hot would thick
3,0,3,0,1,bitch hitting hoe
3,1,2,0,1,married white woman lucky sumbitch uncle ruckus
3,0,2,1,1,wan na nigga im trinna savings account omg imma funny ass bitch man thats real shit
3,0,3,0,1,great grandmas hoeher grandmas hoeher moms hoe shes hoe long line hoes grandpa carl everyone
3,3,0,0,0,hey go look video man found kidnapped girls ohiowhat nigger shitmybosssays
3,0,3,0,1,hey pussy still
6,0,2,4,2,draft gungho folks send afghanistan war zones show
3,0,3,0,1,hotter bitch
3,0,3,0,1,u talking hoes bout bro n em talking hoes bout bro n em
3,0,3,0,1,crazy bitch hilarious
3,1,2,0,1,know shoes dirty fuck whatever bitch dont call like negro one first things look shoes dog
3,0,0,3,2,thrill billywith hillbilly heart billyraycyrus hahahahaha jesus murphy
3,0,3,0,1,call bitch makennam_
3,0,3,0,1,cant handle liquor bitches cant handle meeedd chief sosa
3,0,3,0,1,dont chase dudes chase bitches edgar bautista
3,0,2,1,1,dont love hoes baby forever
3,0,3,0,1,dont even need picture tamar bitch beat every picture
3,0,3,0,1,dont hoes
3,0,1,2,2,found new way chug open mouth alot shitallysays
3,0,3,0,1,fucking hate bitch much wan na smack face tongue kiss
3,0,3,0,1,got bitch set like jada picketqueen latifah riding round nieces bitch titi
3,0,3,0,1,got sister told stop calling women bitches
3,0,3,0,1,guess night bitches die stewie nigga
3,0,3,0,1,bitch bitch bitch eating halibut iamyoungroc freshrhymes jerksquad slowstir
3,0,3,0,1,ladylove shes married still wan na bang wont sex bitch troubadour probably
3,0,3,0,1,heard looking candy man bitch
3,0,3,0,1,hope dont get mad ladies call bitches bitches bc dont know names individually katt williams letmicahdown
3,0,3,0,1,got number im bitch boy
3,0,3,0,1,know shit eatin grin either fucked girl dreams sold car know youre faggot whatd sell
3,0,3,0,1,older men cause theyre mature supposed fool us bitch
6,0,6,0,1,prolly leave bitch cups hand yo hand hand
3,0,3,0,1,said dont like tastes like wolf pussy even know tastes like
3,0,3,0,1,taught eat pussy cut hair taught eat pussy hair name movie
3,0,3,0,1,used dress like cop oh really yeahright mad pussy really yesill never forget
3,0,3,0,1,went jail flock amp came home wit strike went jail bitch came home dike yg
3,0,3,0,1,fuck u u stand u dizzy bitch two unique amp separate phrases overheard relative saying younger
3,0,3,0,1,woke like thi bitch go back bed
3,0,3,0,1,would rather call bitch sir manager
3,0,3,0,1,ill beat pussy hard
3,0,1,2,2,ill slit throatneck
3,1,2,0,1,im funky ass honkey jtimberlake shout macklemore tonight cabaret jttour
3,1,2,0,1,im comparing kfc pussy maxon_maxoff
3,0,3,0,1,im downloading new personality ordering new face bitch love goddamn axl rose yelling sex robot
3,0,3,0,1,im feelin like malcolm middle bitches surround cant miss em
3,0,3,0,1,im gon na piss dimple sonia_ stop wasting prayers trash teams lol
3,0,3,0,1,im probably main bitch chocolate dipped cinnamon apple
3,0,3,0,1,im sick shit man jonniesantana sit bitch ass im fed bro rt sbabylife geno threw yet another pick smh
3,1,2,0,1,im sorry fucked yo bitch really dig nigga kingl
3,0,3,0,1,ibs irritable bitch syndrome
3,0,3,0,1,love hide yo bitch youll keep shorty wizkhalifa
3,0,3,0,1,talk back aint getting pussy
3,1,2,0,1,youre bad bitch put hands high every girl room starts waving hands around
3,1,2,0,1,imma tie bitch basement donkeyfuck ass two weeks straight hahahahahahahahaha centmovie beforeiselfdestruct
3,0,3,0,1,mind got ta dumb hoe anthem
3,1,0,2,2,albino mexican dad hes asian
3,0,3,0,1,takes true directioner accept larry know bitch fans like make boys cry thankyoupaulforconfirminglarry
3,1,2,0,1,allegations u bedroom u see words naive amp blind bitch know ur husband cheated u ramona dumb
3,0,3,0,1,never late tag bitch cyfyre
3,0,2,1,1,dykes hunter dyke dyke
3,1,2,0,1,julia roberts youre ho laurengardner nottinghill
3,0,0,3,2,follow yellow brick twitter
3,0,3,0,1,lmfaoooooooooooooooooo bb_brooks pussy good mama dont like guess got ta gomy mama
3,0,1,2,2,lol cripple wendy davis rt mailonline scientists create remotecontrolled chick study shy penguins
3,0,2,1,1,lets nips ahoy spank maybe
3,2,1,0,0,lets kill cracker babies wtf hear wow
3,1,2,0,1,like correct im wrong doesnt pimpin involve smackin bitches money
3,0,3,0,1,lmao blackbeauty rt sbabylife pound cake look like pussy
3,0,3,0,1,lmao swilla_lo drose adidas lighter phone shit retarded
3,0,1,2,2,mam rene doet haar rol net ze ongesteld wat ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit
3,0,3,0,1,maybe wants friend maybe shes stupid bitch never know make cum
3,0,1,2,2,mine plays dmx kirk franklin smh _justcallmebrit well neighbors ghetto get like beat kids
3,2,1,0,0,grandma used call porch monkey time come think refer broken bottle nigger knife
3,1,2,0,1,momma told tell mind yoooo damn motha fuckin business knowin bitch
3,0,2,1,1,nips freeeeezingand thats okay theyre slicing bra
3,0,3,0,1,twitter hacked im pussy admit said want act like never said
3,0,3,0,1,nah girl aint gon able make tight since russ loss job back like damn bitch really
3,2,1,0,0,nah nomeek_justmilz yo thought photoshopped face faggot smmfhi hate yall
3,0,3,0,1,new flame song yr lol bitch super run like
3,0,3,0,1,niggas always yelling fuck bitches get money meanwhile theyre broke still want bitches
3,0,3,0,1,niggas pressed pussy eeeeeen nothin
3,0,3,0,1,bitches nan
3,0,3,0,1,boats hoes please thanks mom
3,0,0,3,2,ovo allthingsfresh amp kendrick lamar still trash
3,0,3,0,1,top pregnant ass sorry hoe aint never got money even water broke talltrappin riptallt
3,0,1,2,2,couple red sox gotten past first base im dying laughing maybe yanks need teach game
3,3,0,0,0,people time aryan race stand say mongerls turn world ghetto slum
3,0,3,0,1,pistol whip dickau shoot yo bitch club sometimes freestyles freestyles im okay
3,0,3,0,1,rt please thanks bmorepocahontas pierced pussy come across timeline
3,0,3,0,1,remy machiavelli send shots ya belly bitch
3,1,2,0,1,roberto one nasty hoe
3,0,3,0,1,sorry jb fanreally justin come back top comment justin timberlake video million views son fucking bitch
3,0,2,1,1,searching incredible story white mans quest find ingredients necessary make caribbean jerked chicken redneck land
3,0,3,0,1,selling soul material wishes fast cars bitches tupac smile remix
3,1,2,0,1,shake bear aka two rednecks sex dead bear
3,0,3,0,1,shall compare thee summers day summers day bitch
3,0,3,0,1,got ta shape pussy lips tho postprettypussy whole wheat organic pussy
3,0,3,0,1,said wigga man richtake durag
3,0,3,0,1,bitch anyway
3,1,2,0,1,shes florida youve got sniff test swamp pussies
3,0,2,1,1,slow fuck bitch know live classy young lady
3,0,3,0,1,hes good football playerbut still acts like nig
3,1,2,0,1,stop pussy son shove needle heart afterearth
3,0,3,0,1,stop looking us go eat pussy yuppie fucks
3,0,3,0,1,takin straight dirt finger pussy know put dick xernee
3,0,3,0,1,aint bro moves thats hoe moves
6,1,3,2,1,girl plain looking borderline ugly amp chunky hey least shes got nice smile amp great personality
3,0,0,3,2,devil grows inside hearts selfish wicked white brown yellow black color restricted
3,0,0,3,2,water isnt yellow im healthy student
3,0,3,0,1,hoes aint loyal
3,0,3,0,1,hoes keep callin aint pickin
3,2,1,0,0,sour apple bitter bitches im fuckin wit em
4,0,4,0,1,faggots jonniesantana orioles petty fuckgot swept outta bitch
3,1,2,0,1,ghetto ass bands gets snuck
3,0,0,3,2,division trash nomeek_justmilz saints gon win nfc southwatch
3,0,3,0,1,fans waited bitch niggas hated old hoes dated look mama
3,0,3,0,1,ghetto motherfuckers missy elliott
3,0,0,3,2,recipe calls leftover brownie hell leftover brownie thats brownie havent eaten yetericanadine
3,1,2,0,1,ratchet broads dont represent white ass cant talk trash cause racist shit black
3,0,3,0,1,trust noneeee bitch dont
3,0,3,0,1,twitter twitter bitch twitter life
3,0,0,3,2,two roads diverged yellow wood chose one jtunheimr robert frost giant
3,1,2,0,1,u got k bitch niggaal haymon antonio tarver
3,0,2,1,1,uhuh empty heart empty bottle yellow cab would like catch cuz yo latest ex made u mad
3,0,3,0,1,used girlfriend got hoes lookin good girl fuckin low
3,0,3,0,1,virgin pussy regular pussy oomf pussy _________________________
3,0,3,0,1,whaaaaaat lmaooo cromotoasted creepgoddess thats luv u fat bitches cuz yall got big ole titties phat booties
3,0,3,0,1,walked bitch like nigga made
3,3,0,0,0,hate niggers hate faggots hate spicskkk rally
3,2,1,0,0,queer hut like butt
3,0,3,0,1,well bitch biology said
3,0,3,0,1,betysweetcocker got ta report spam rt sbabylife ladies rt head game better pussy
3,0,3,0,1,im done hoe pass squad g
3,2,1,0,0,fuck callin jiggaboo nigga
3,3,0,0,0,people think gay marriage okay beyond sorry dont want future son seeing fags walking street holding hands
4,1,3,0,1,u little bitch chris aint six bitch allisons mom
3,0,3,0,1,would want play pussy jimmyfallon dead snl
3,0,3,0,1,would wan na green ranger hes evil duh bitch
3,0,3,0,1,would want pussy side burns thats good question _hyung hahahahaha
3,0,3,0,1,shank bitch ceviche
3,0,2,1,1,work tydollasign gets rough days hahaha hoes
6,0,6,0,1,wow bitch yes thats already established anything else say
3,0,3,0,1,yall forget brand new baby girl home bitch cookies burning
3,0,0,3,2,yah said word mtzraymegyptians people ysrahal inheritance kushiteethiopians
3,0,0,3,2,yaoooooooo yea_im_jamaican mawnin yardies
3,0,3,0,1,yo bitch horn tryna shoot porn kingl thats shirt worthy tony
3,0,3,0,1,yo sublet pussy shitfahdsays
3,0,3,0,1,yo feet smell like puss whut like flowers bitch omg
3,0,2,1,1,yo mama bitch rt theacetjshow one sentence ended relationship
3,2,1,0,0,aint gunna shit spear chucker
3,0,3,0,1,aint bitch favorite response long texts
3,1,2,0,1,yo boys pussy cats
3,0,3,0,1,cunt
3,0,3,0,1,pull pussy dodge collect panties alright stormy jake
3,0,2,1,1,take someone ghetto cant take ghetto
3,1,2,0,1,dont like us colored folks hell youre colored white fucks
3,0,3,0,1,got hella hoes
3,0,1,2,2,hit lights line toco bell morning dianas back house miracle charlie dianaaaxo
6,1,5,0,1,look cute today really helll swerve hoe
3,0,1,2,2,look like little birds help get dressed morning
3,2,1,0,0,ol trout mouth ass bitch deeeeaaaadd
3,1,2,0,1,talk like fag shits retarded thats cool scro lots tards living total kickass lives
3,0,3,0,1,took land could make retarded diapers sureuse imagecool redskins nfl concussion jokes
3,0,3,0,1,youre garden rose bitch weed
3,0,3,0,1,youre fucked shit dumb ass cunt go post pictures flat ass titties ig slut
3,1,2,0,1,queer
3,0,2,1,1,homeboy looking bad giving cash hoes
3,0,0,3,2,teeth like stars aww thanks yeah yellow far away
3,0,3,0,1,yup fuck em aloha_hoesss playing like trash rt sbabylife clippers dont wan na play lol
3,0,3,0,1,aint time hoes get lol arianas mom says us
3,0,3,0,1,bitches chellyhernandez
3,2,1,0,0,ayo even kill handicapped crippled bitcheslook scalp real close youll see triple sixes
3,0,3,0,1,bitch freak shit
3,0,3,0,1,bitch vagina little resilient rosestokoe
3,0,3,0,1,love nah bitch aint love
6,1,5,0,1,pussy root drama attribute put head mama
3,0,3,0,1,call keyshawn johnson cause im catchin erry hoe
3,0,3,0,1,captain save hoe annoying phrase
6,0,6,0,1,day judgement everybody gon na looking big jumbotron watching fuck majjinn buu bitch
6,0,6,0,1,dont let side bitch settle might headbutt evelyn
3,0,3,0,1,dont show bitch unless look like dolly parton
3,2,1,0,0,fuck pussy ass hater go suck dick die quick someone youtube comments think wed good friends
3,0,1,2,2,hick raver venn diagram large intersection
6,0,6,0,1,hoes suck dick cus look like john stockton hit em wit choppa luke fatherrr lilbthebasedgod
3,0,3,0,1,wasnt work place id deck aye fucking right id give tyson combo nd end uppercut shut fuck bitch
3,0,3,0,1,suck dick dip shes keeper true redneck woman kims dad
3,0,3,0,1,im gon na rip bitch apart rip apart lol
3,0,3,0,1,britney bitch bible leviticus
3,1,2,0,1,niggas bitches bitch ass niggas dike ass hoes black ass bright ass hoes fag tags scally wags
3,0,3,0,1,pussy tryna go studio dont call mufuckin crib like god yo word god buss yo shit god word
3,0,3,0,1,oh ya hoes think cute skin tight cat suits assuming bodies boomin dispute
3,0,3,0,1,omg bitch fucking stupid swear blah blah blah week later omg ilysm bae ur best friend swear
3,2,1,0,0,way fuck bitch name lord mr race
3,2,1,0,0,poor whitey
3,0,3,0,1,riding bros still dont trust hoes
3,0,3,0,1,weekends going fabulous naa man youre seeing nae cunt theyll koed seconds flat hate u fuckgm
3,0,3,0,1,whatever good one abraham lincoln quote yall hoes
3,1,2,0,1,guys say latinas gt mean kim kardashian looking girls bitches shaped like mini fridge amp smell like tortillas
3,0,1,2,2,rappers say twat makes feel weird
3,0,3,0,1,better pipe pussy esex_ruskiilmao wth even mean
